"uuid","event_year","event_datetime","round","round_number","stadium","city","country","participant_team","goals_scored","goals_received","is_winner"
"899cf3ad-e662-f07e-3820-9e9d68a7eb4a",1974,1974-07-03 16:30:00.000 -0300,Group A,1,Parkstadion,Gelsenkirchen ,Germany,Argentina,1,1,false
d9985b5b-39e3-8566-f1b2-848a247c998e,1994,1994-06-19 13:00:00.000 -0300,Group E,1,RFK Stadium,Washington Dc ,USA,Mexico,0,1,false
"4771f898-4238-5625-ef57-bbe79881c9bc",1998,1998-06-13 11:30:00.000 -0300,Group D,1,La Beaujoire,Nantes ,France,Nigeria,3,2,true
"15d9bf37-ae90-082a-c099-08c71dcf9e87",2002,2002-06-01 15:00:00.000 -0300,Group A,1,Munsu Football Stadium,Ulsan ,Korea/Japan,Denmark,2,1,true
"0f7b9d2c-c6df-cd5c-331f-e45d96e95f7d",2002,2002-06-14 12:30:00.000 -0300,Group H,1,Shizuoka Stadium Ecopa,Shizuoka ,Korea/Japan,Belgium,3,2,true
e654e99d-8644-b571-7073-95804ca9deb9,1986,1986-06-05 09:00:00.000 -0300,Group C,1,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Soviet Union,1,1,false
f42da496-e73c-d898-2a53-0874321469cb,1986,1986-06-05 13:00:00.000 -0300,Group A,1,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,Korea Republic,1,1,false
"2259a0e1-dce9-34a3-44ea-069d28c1007b",1994,1994-07-10 09:30:00.000 -0300,Quarter-finals,3,Stanford Stadium,San Francisco ,USA,Sweden,2,2,true
"4bf68432-87f8-4eeb-d56b-ab87a7423c23",2010,2010-06-24 17:30:00.000 -0300,Group E,1,Cape Town Stadium,Cape Town ,South Africa,Cameroon,1,2,false
"78bcc4ee-f0d0-2a76-a55c-45daf3a4f2e1",2006,2006-06-13 15:00:00.000 -0300,Group G,1,Gottlieb-Daimler-Stadion,Stuttgart ,Germany,France,0,0,false
"281567cb-2f74-dac0-c537-c86f88952d01",1998,1998-06-23 13:00:00.000 -0300,Group B,1,Stade de France,Saint-Denis ,France,Austria,1,2,false
"6c9a2cea-3464-4de8-cbd8-512da0ddfac4",1998,1998-06-19 18:00:00.000 -0300,Group D,1,Stade Geoffroy Guichard,Saint-Etienne ,France,Paraguay,0,0,false
"2ed0d6be-1dc7-1c22-6577-e47ba4653595",1990,1990-06-17 18:00:00.000 -0300,Group E,1,Marc Antonio Bentegodi,Verona ,Italy,Uruguay,1,3,false
cca204fd-32bf-ffb2-8d17-f1e0e6b6c4da,2014,2014-06-14 13:00:00.000 -0300,Group D,1,Estadio Castelao,Fortaleza ,Brazil,Costa Rica,3,1,true
eca867e8-cb69-5948-d680-dbd2cd12c023,1994,1994-06-22 16:30:00.000 -0300,Group A,1,Rose Bowl,Los Angeles ,USA,Colombia,1,2,false
"32e99ed1-cd0e-a35e-48a4-dc68dc41cbc2",2010,2010-06-22 13:00:00.000 -0300,Group A,1,Royal Bafokeng Sports Palace,Phokeng ,South Africa,Uruguay,1,0,true
"64359e80-e694-f1a0-1d85-5b7c9899f473",1982,1982-06-23 18:00:00.000 -0300,Group 6,1,Benito Villamarin,Seville ,Spain,Brazil,4,0,true
a5970577-8c2e-5a09-e68e-8cb488b7b20f,2006,2006-06-23 13:00:00.000 -0300,Group H,1,Olympiastadion,Berlin ,Germany,Ukraine,1,0,true
"53504d09-a0b5-7441-60d5-488b9fcd4318",1978,1978-06-01 12:00:00.000 -0300,Group 2,1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Germany FR,0,0,false
"5817f1ae-dfdc-52aa-04d2-5bfd44e208e9",2010,2010-06-20 13:00:00.000 -0300,Group F,1,Mbombela Stadium,Nelspruit ,South Africa,New Zealand,1,1,false
d5d624ab-deb9-59ae-71a9-f3e8ab31084f,1962,1962-06-02 12:00:00.000 -0300,Group 3,1,Estadio Sausalito,Vina Del Mar ,Chile,Brazil,0,0,false
"25812d55-fe4e-69fd-0db2-9f7ebc59c40b",2010,2010-06-28 13:00:00.000 -0300,Round of 16,2,Durban Stadium,Durban ,South Africa,Netherlands,2,1,true
abd03e9e-5f00-798a-2a50-ed85de832d23,2006,2006-06-23 18:00:00.000 -0300,Group G,1,"FIFA World Cup Stadium, Cologne",Cologne ,Germany,Togo,0,2,false
fc5655ee-a1ce-8468-45ab-a49c2e2b0e9d,1986,1986-06-18 09:00:00.000 -0300,Round of 16,2,Estadio Azteca,Mexico City ,Mexico,England,3,0,true
"3e84a3f9-134a-4462-4f1a-00d8d8295c41",1982,1982-06-21 14:15:00.000 -0300,Group 2,1,Carlos Tartiere,Oviedo ,Spain,Austria,2,0,true
"05184faf-140e-4e9d-d8b4-ff6c68cf7c45",2014,2014-06-19 13:00:00.000 -0300,Group D,1,Arena de Sao Paulo,Sao Paulo ,Brazil,England,1,2,false
"59375b7d-4068-befd-2329-cecb9baa7415",1998,1998-06-30 18:00:00.000 -0300,Round of 16,2,Stade Geoffroy Guichard,Saint-Etienne ,France,England,2,2,false
"94e3ccd0-00b1-e9a4-2ce3-4b0a4b667e7a",1962,1962-06-03 12:00:00.000 -0300,Group 1,1,Carlos Dittborn,Arica ,Chile,Colombia,4,4,false
dec9e502-956e-3bd2-3708-3a32d6085aa4,1998,1998-06-24 13:00:00.000 -0300,Group C,1,Stade de Gerland,Lyon ,France,France,2,1,true
b036a270-e735-0418-21ce-7834aeed1437,1986,1986-06-25 09:00:00.000 -0300,Semi-finals,4,Jalisco,Guadalajara ,Mexico,France,0,2,false
"4aed977c-a050-74bb-3d96-0b361a0db8de",1982,1982-07-02 14:15:00.000 -0300,Group 3,1,Sarria,Barcelona ,Spain,Brazil,3,1,true
"52ab8f89-3c93-83a6-151a-a287cdf8c443",1938,1938-06-09 14:00:00.000 -0400,First round,1,Parc des Princes,Paris ,France,Germany,2,4,false
d2a74940-e9f9-f4e7-b7da-d4329b8dd53a,1982,1982-06-15 18:00:00.000 -0300,Group 3,1,Nuevo Estadio,Elche ,Spain,Hungary,10,1,true
ac628140-6de4-aaaa-6f73-a696b086838b,1978,1978-06-03 13:45:00.000 -0300,Group 4,1,San Martin,Mendoza ,Argentina,IR Iran,0,3,false
"23dba704-fe14-5091-80ad-a9acf1290811",2002,2002-06-03 17:30:00.000 -0300,Group G,1,Sapporo Dome,Sapporo ,Korea/Japan,Italy,2,0,true
"5797442e-885d-d108-8bfb-436c597aacde",1958,1958-06-15 16:00:00.000 -0300,Group 2,1,Tunavallen,Eskilstuna ,Sweden,Yugoslavia,3,3,false
"4a955685-939e-fb79-a8ff-fcb1626a6005",1934,1934-05-27 12:30:00.000 -0400,Preliminary round,1,Littorale,Bologna ,Italy,Argentina,2,3,false
"15767eb3-324d-f32e-afae-0b5151db6138",1958,1958-06-15 16:00:00.000 -0300,Group 2,1,Eyravallen,Orebro ,Sweden,France,2,1,true
e7337dd5-7b3d-b64c-68ff-144bcabecf13,1938,1938-06-12 13:00:00.000 -0400,Quarter-finals,3,Stade Olympique,Colombes ,France,France,1,3,false
"393630f4-c35e-842d-562a-d6bbd979dbee",1998,1998-06-15 14:30:00.000 -0300,Group G,1,Stade de Gerland,Lyon ,France,Colombia,0,1,false
"13a2d538-2d51-0ad9-0f55-60e9d5d69b8c",1990,1990-06-25 14:00:00.000 -0300,Round of 16,2,Luigi Ferraris,Genoa ,Italy,Romania,0,0,false
"174bdbbd-9a66-66ee-59bc-7a03ef648716",1962,1962-06-10 11:30:00.000 -0300,Quarter-finals,3,Estadio Sausalito,Vina Del Mar ,Chile,Brazil,3,1,true
"1685ec41-a6ab-73f4-9f2a-2eb6e896717e",1998,1998-07-03 18:00:00.000 -0300,Quarter-finals,3,La Beaujoire,Nantes ,France,Brazil,3,2,true
a1b28676-4f3d-f98a-e400-727773584650,1986,1986-06-08 09:00:00.000 -0300,Group E,1,Estadio Corregidora,Queretaro ,Mexico,Germany FR,2,1,true
"293608e6-923e-f93a-34e7-b82c9c80e5c3",2010,2010-06-12 17:30:00.000 -0300,Group C,1,Royal Bafokeng Sports Palace,Phokeng ,South Africa,USA,1,1,false
cda984b9-5a43-3263-8944-d8ec73f551be,1994,1994-07-09 11:30:00.000 -0300,Quarter-finals,3,Cotton Bowl,Dallas ,USA,Netherlands,2,3,false
fcddee03-7ad7-d76b-9882-c1be3338e444,1970,1970-06-03 13:00:00.000 -0300,Group 2,1,Luis Dosal,Toluca ,Mexico,Sweden,0,1,false
fb8d2690-2b75-73c4-7ad8-b46974210036,1974,1974-06-18 16:30:00.000 -0300,Group 1,1,Olympiastadion,Berlin West ,Germany,German DR,1,1,false
"3f90c34d-739c-7c88-297f-d8a81928196b",2010,2010-06-25 13:00:00.000 -0300,Group G,1,Durban Stadium,Durban ,South Africa,Brazil,0,0,false
b9e1f1d2-dafe-516e-1493-f5af98621758,1982,1982-06-25 18:00:00.000 -0300,Group 5,1,Luis Casanova,Valencia ,Spain,Northern Ireland,1,0,true
"6a064d83-e294-f477-66c8-0fdc885330b5",1994,1994-07-17 09:30:00.000 -0300,Final,5,Rose Bowl,Los Angeles ,USA,Italy,0,0,false
"5582930a-0fef-f1f2-afcc-c4408ef03723",2002,2002-06-03 15:00:00.000 -0300,Group C,1,Munsu Football Stadium,Ulsan ,Korea/Japan,Brazil,2,1,true
c8a38f23-8d1e-7671-52bc-c7842d63d43f,1990,1990-06-18 18:00:00.000 -0300,Group B,1,San Paolo,Naples ,Italy,Argentina,1,1,false
fd8d6bc7-2c8d-3f8d-eee2-93a95deb45a1,1962,1962-06-06 12:00:00.000 -0300,Group 1,1,Carlos Dittborn,Arica ,Chile,Uruguay,1,2,false
a92b0f4d-7acf-c200-9d1b-753d7149cceb,2002,2002-06-05 17:30:00.000 -0300,Group E,1,Kashima Stadium,Ibaraki ,Korea/Japan,Germany,1,1,false
"10bfccad-ab3e-acd4-7f69-b4d30cfe04fb",1998,1998-07-07 18:00:00.000 -0300,Semi-finals,4,Stade Vï¿½lodrome,Marseilles ,France,Brazil,1,1,true
f84f60ad-8cf6-bd9f-4810-a4d3e7c88b67,2006,2006-06-21 18:00:00.000 -0300,Group C,1,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Germany,Argentina,0,0,false
"71cebb08-c88f-157a-d2ae-51083b9a8c40",1966,1966-07-16 11:00:00.000 -0400,Group 3,1,Old Trafford Stadium,Manchester ,England,Bulgaria,0,3,false
"7f027a7d-1ddd-d8bd-83f5-6425d80b1f3a",2010,2010-06-19 13:00:00.000 -0300,Group D,1,Royal Bafokeng Sports Palace,Phokeng ,South Africa,Ghana,1,1,false
"7f9aea14-fc15-3b7d-28a0-05a07fef77d9",2014,2014-06-30 10:00:00.000 -0300,Round of 16,2,Estadio Nacional,Brasilia ,Brazil,Nigeria,0,2,false
"64b49e8f-0b03-e2ef-2fcb-dfd275966b74",1982,1982-07-02 18:00:00.000 -0300,Group 2,1,Santiago Bernabeu,Madrid ,Spain,Spain,1,2,false
db98094e-e0ef-53e4-a50b-4b562f9a4a72,2006,2006-06-18 12:00:00.000 -0300,Group F,1,Franken-Stadion,Nuremberg ,Germany,Japan,0,0,false
"7e6ef817-3a29-b001-c9f3-bb5beeb32ea3",1990,1990-06-12 14:00:00.000 -0300,Group E,1,Marc Antonio Bentegodi,Verona ,Italy,Korea Republic,0,2,false
"98de8236-7e48-ce00-8ced-1133edb40770",1934,1934-06-07 14:00:00.000 -0400,Match for third place,1,Giorgio Ascarelli,Naples ,Italy,Germany,3,2,true
d8a04b76-a7e4-ef8b-f425-4ee5cf3d487c,2006,2006-06-20 13:00:00.000 -0300,Group A,1,Olympiastadion,Berlin ,Germany,Germany,3,0,true
"2d11c9af-2c80-f170-563c-01b24b490a0a",1986,1986-06-03 09:00:00.000 -0300,Group D,1,Tres de Marzo,Guadalajara ,Mexico,Northern Ireland,1,1,false
"8a793a5a-38ea-0193-4a12-21a4f1b5b508",2010,2010-06-20 17:30:00.000 -0300,Group G,1,Soccer City Stadium,Johannesburg ,South Africa,Brazil,3,1,true
"4a6ae0e8-ba84-6428-f17d-a0dc956630bd",1930,1930-07-13 11:00:00.000 -0400,Group 1,1,Pocitos,Montevideo ,Uruguay,France,4,1,true
cbfd8463-f8e7-2760-531f-bb49c3cbabc8,1930,1930-07-17 08:45:00.000 -0400,Group 2,1,Parque Central,Montevideo ,Uruguay,Yugoslavia,4,0,true
"2e62bad0-eb38-c398-c69d-b6decae9d41c",1978,1978-06-14 10:45:00.000 -0300,Group A,1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Germany FR,0,0,false
f13df37b-ff34-f76a-00d0-714aa237642a,2010,2010-06-28 17:30:00.000 -0300,Round of 16,2,Ellis Park Stadium,Johannesburg ,South Africa,Brazil,3,0,true
"43f61019-5499-c0a4-23ad-2e2084d5e770",1990,1990-06-14 14:00:00.000 -0300,Group B,1,Stadio San Nicola,Bari ,Italy,Romania,1,2,false
"59c153b2-ae52-ba2b-89f1-30d888db0505",1982,1982-07-11 17:00:00.000 -0300,Final,5,Santiago Bernabeu,Madrid ,Spain,Italy,3,1,true
da65752f-a57b-29b4-5b09-fa5db7de8b93,1998,1998-06-24 18:00:00.000 -0300,Group D,1,Stade Felix Bollaert,Lens ,France,Spain,6,1,true
"0705df60-13ad-9f08-afff-79a7c900d82e",2002,2002-06-05 15:00:00.000 -0300,Group D,1,Suwon World Cup Stadium,Suwon ,Korea/Japan,Portugal,2,3,false
ab3ca831-3714-055f-5e97-bb1181add1a3,2010,2010-06-23 13:00:00.000 -0300,Group C,1,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,South Africa,Slovenia,0,1,false
"493c4f16-82b7-be56-5d71-fd55d1aa5072",2002,2002-06-12 17:30:00.000 -0300,Group B,1,Jeju World Cup Stadium,Jeju ,Korea/Japan,Paraguay,3,1,true
"43cbf3f0-0b23-a62d-76d4-512cc518ff18",2014,2014-07-01 14:00:00.000 -0300,Round of 16,2,Arena Fonte Nova,Salvador ,Brazil,USA,1,2,false
f3d4e40f-72ec-81b8-418b-85de68597ae6,2002,2002-06-14 12:30:00.000 -0300,Group H,1,Osaka Nagai Stadium,Osaka ,Korea/Japan,Japan,2,0,true
fc2bfd0f-b444-4d9a-683e-3092ef45bf77,1970,1970-05-31 09:00:00.000 -0300,Group 1,1,Estadio Azteca,Mexico City ,Mexico,Mexico,0,0,false
d2a74940-e9f9-f4e7-b7da-d4329b8dd53a,1982,1982-06-15 18:00:00.000 -0300,Group 3,1,Nuevo Estadio,Elche ,Spain,El Salvador,1,10,false
"8f04b71e-2b38-cb81-8ffa-98c70559aaa6",1986,1986-06-22 09:00:00.000 -0300,Quarter-finals,3,Estadio Azteca,Mexico City ,Mexico,Argentina,2,1,true
"71ff2f8e-6121-9ed7-5a9c-0d67a5a7b9bc",1982,1982-06-13 17:00:00.000 -0300,Group 3,1,Camp Nou,Barcelona ,Spain,Argentina,0,1,false
"23cb81fa-fb34-de9a-e588-17f71d04fe10",1978,1978-06-03 10:45:00.000 -0300,Group 3,1,Jose Amalfitani,Buenos Aires ,Argentina,Spain,1,2,false
"9fc83e10-520e-f825-c5eb-d241043850e6",1962,1962-06-10 11:30:00.000 -0300,Quarter-finals,3,Estadio El Teniente-Codelco,Rancagua ,Chile,Czechoslovakia,1,0,true
"483c1857-ec58-c4c8-c9c4-39cad3c745ab",1994,1994-06-20 16:30:00.000 -0300,Group F,1,RFK Stadium,Washington Dc ,USA,Netherlands,2,1,true
"5d1fd4b9-36db-3f15-4d82-a9956851cfcf",2010,2010-06-27 13:00:00.000 -0300,Round of 16,2,Free State Stadium,Mangaung/Bloemfontein ,South Africa,England,1,4,false
"591aa97e-dd78-3ed4-4496-207f52edf64d",1998,1998-06-16 18:00:00.000 -0300,Group A,1,La Beaujoire,Nantes ,France,Morocco,0,3,false
"54c31aa5-e269-d35f-e54e-3259290230be",1990,1990-06-23 14:00:00.000 -0300,Round of 16,2,San Paolo,Naples ,Italy,Colombia,1,2,false
"1cb21590-0d8a-81a4-8424-2d17d8f67311",1978,1978-06-14 10:45:00.000 -0300,Group A,1,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Netherlands,5,1,true
"24aa293a-a638-7500-b75e-a36cab4b618e",1986,1986-06-07 09:00:00.000 -0300,Group D,1,Tres de Marzo,Guadalajara ,Mexico,Northern Ireland,1,2,false
"3fd2f294-e471-83f3-8015-5dbff8a9eb03",1974,1974-06-18 13:00:00.000 -0300,Group 1,1,Volksparkstadion,Hamburg ,Germany,Germany FR,3,0,true
"7bccf46b-971e-c272-19af-11731cc90d69",1950,1950-07-02 12:00:00.000 -0300,Group 2,1,Ilha do Retiro,Recife ,Brazil,Chile,5,2,true
"3e1956a6-b4ec-4961-878c-87cb54464fbd",1970,1970-06-02 13:00:00.000 -0300,Group 4,1,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Bulgaria,2,3,false
"50a6a3ab-28d3-3b9c-dcd7-18c19c6e8f0d",1962,1962-06-16 11:30:00.000 -0300,Match for third place,1,Nacional,Santiago De Chile ,Chile,Chile,1,0,true
b5eaeb4b-5e2a-208d-cbfd-528f34c9797b,2006,2006-06-12 15:00:00.000 -0300,Group E,1,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Germany,Czech Republic,3,0,true
fd72d851-693f-8114-1281-f660cd1bc1e9,1930,1930-07-27 10:45:00.000 -0400,Semi-finals,4,Estadio Centenario,Montevideo ,Uruguay,Yugoslavia,1,6,false
"832e2449-5527-5f0a-a65e-aeaa0a04f109",2002,2002-06-13 12:30:00.000 -0300,Group C,1,Suwon World Cup Stadium,Suwon ,Korea/Japan,Brazil,5,2,true
"23dba704-fe14-5091-80ad-a9acf1290811",2002,2002-06-03 17:30:00.000 -0300,Group G,1,Sapporo Dome,Sapporo ,Korea/Japan,Ecuador,0,2,false
"292a899f-c050-9c7a-49c5-61cc5acadd9c",1990,1990-06-14 18:00:00.000 -0300,Group A,1,Stadio Olimpico,Rome ,Italy,Italy,1,0,true
"23cb81fa-fb34-de9a-e588-17f71d04fe10",1978,1978-06-03 10:45:00.000 -0300,Group 3,1,Jose Amalfitani,Buenos Aires ,Argentina,Austria,2,1,true
"62b2f0a8-a689-9bd0-d7cc-1a3a19e046a1",2006,2006-07-01 18:00:00.000 -0300,Quarter-finals,3,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Germany,France,1,0,true
"39d8bffe-94a9-7d6f-37e9-93041670b3c0",1930,1930-07-19 08:50:00.000 -0400,Group 1,1,Estadio Centenario,Montevideo ,Uruguay,Chile,1,0,true
"3d716026-5913-31a7-3ff8-ccb9e1b9b7ea",2002,2002-06-13 17:30:00.000 -0300,Group G,1,International Stadium Yokohama,Yokohama ,Korea/Japan,Ecuador,1,0,true
"6b219478-de33-4762-6619-34572188ee42",1982,1982-06-14 14:15:00.000 -0300,Group 1,1,Estadio Municipal de Balaï¿½dos,Vigo ,Spain,Italy,0,0,false
fb9cfe31-7685-bec6-97c1-875c536190d3,2006,2006-06-10 15:00:00.000 -0300,Group B,1,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,Sweden,0,0,false
e60444c6-7be6-7984-6c7c-516a1c0f8654,1982,1982-06-25 14:15:00.000 -0300,Group 2,1,El Molinon,Gijon ,Spain,Germany FR,1,0,true
"97a41bfd-9e32-28bf-e077-5febfdbfdfb4",1978,1978-06-10 13:45:00.000 -0300,Group 2,1,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Poland,3,1,true
af0035da-26bc-9223-6f7c-d118e1ff00c0,1982,1982-06-18 18:00:00.000 -0300,Group 3,1,Jose Rico Perez,Alicante ,Spain,Hungary,1,4,false
"71ad02d3-dd49-0533-3f86-6a233de91d37",1986,1986-06-07 09:00:00.000 -0300,Group B,1,Estadio Azteca,Mexico City ,Mexico,Paraguay,1,1,false
"8899113e-162e-f40b-2c67-d095686829f9",1978,1978-06-07 10:45:00.000 -0300,Group 3,1,Jose Amalfitani,Buenos Aires ,Argentina,Sweden,0,1,false
edc7c21b-c7db-3114-49d6-c59b2221ad7d,1966,1966-07-16 15:30:00.000 -0400,Group 1,1,Wembley Stadium,London ,England,Mexico,0,2,false
"31f779b7-3b0d-15e8-c80a-ee5aeebc6f1d",2002,2002-06-06 12:30:00.000 -0300,Group A,1,Daegu World Cup Stadium,Daegu ,Korea/Japan,Denmark,1,1,false
f663726e-71a8-ba92-ef4e-51e30462b483,1966,1966-07-12 15:30:00.000 -0400,Group 2,1,Hillsborough,Sheffield ,England,Switzerland,0,5,false
a587fff1-463e-5cad-59a8-954d1751fd75,1990,1990-06-14 14:00:00.000 -0300,Group D,1,Renato Dall Ara,Bologna ,Italy,Yugoslavia,1,0,true
"44a57595-8a5c-ec61-52b2-ab0432439321",1958,1958-06-15 11:00:00.000 -0300,Group 3,1,Rasunda Stadium,Solna ,Sweden,Sweden,0,0,false
"4263f947-7348-af3a-167d-7be8c57568c5",2002,2002-06-03 12:30:00.000 -0300,Group G,1,Niigata Stadium Big Swan,Niigata ,Korea/Japan,Mexico,1,0,true
f1c36ac2-6a20-b76a-8a2b-1ccb2d39262b,1978,1978-06-14 16:15:00.000 -0300,Group B,1,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Argentina,2,0,true
"037a0342-27c0-3be0-7a90-01bec6f4f559",1950,1950-06-28 12:00:00.000 -0300,Group 1,1,Eucaliptos,Porto Alegre ,Brazil,Yugoslavia,4,1,true
"52e0577b-a1ea-b381-6967-a18d548ae0e2",1974,1974-06-26 16:30:00.000 -0300,Group A,1,Niedersachsenstadion,Hanover ,Germany,Brazil,1,0,true
"120ad17a-d019-ef4f-f71b-12139f33f602",2006,2006-06-19 18:00:00.000 -0300,Group H,1,Gottlieb-Daimler-Stadion,Stuttgart ,Germany,Tunisia,1,3,false
"71255d11-7929-5395-bff2-7410f7c25f88",1974,1974-06-23 13:00:00.000 -0300,Group 3,1,Westfalenstadion,Dortmund ,Germany,Netherlands,4,1,true
e5cb159e-1ece-7709-8353-9b58348f1b05,1950,1950-07-16 12:00:00.000 -0300,Group 6,1,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Uruguay,2,1,true
c21df30f-3979-7dbc-1f9b-4c5d17710829,1930,1930-07-14 08:45:00.000 -0400,Group 2,1,Parque Central,Montevideo ,Uruguay,Brazil,1,2,false
"23584910-e740-de19-8ee4-42122997409a",2014,2014-07-04 10:00:00.000 -0300,Quarter-finals,3,Estadio do Maracana,Rio De Janeiro ,Brazil,France,0,1,false
"23f8dd99-7580-a94f-275c-fe82019775fb",1998,1998-06-24 13:00:00.000 -0300,Group C,1,Stade du Parc Lescure,Bordeaux ,France,Saudi Arabia,2,2,false
eb560cb6-32df-02a3-b63c-059e49614344,2006,2006-07-04 18:00:00.000 -0300,Semi-finals,4,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,Germany,0,2,false
"308defe6-5fe4-b901-f4fc-4465e70b6c46",2006,2006-06-15 12:00:00.000 -0300,Group A,1,"FIFA World Cup Stadium, Hamburg",Hamburg ,Germany,Ecuador,3,0,true
"3f14f1fb-b7f3-32e8-3b13-e6f91d10db60",2002,2002-06-14 17:30:00.000 -0300,Group D,1,Daejeon World Cup Stadium,Daejeon ,Korea/Japan,USA,1,3,false
"591dcd29-3331-ad56-8a0b-e8a7ff0c73e7",1994,1994-07-02 09:00:00.000 -0300,Round of 16,2,Soldier Field,Chicago ,USA,Germany,3,2,true
"172095f0-2f53-d542-8149-6e9554c286e7",1958,1958-06-24 16:00:00.000 -0300,Semi-finals,4,Rasunda Stadium,Solna ,Sweden,France,2,5,false
"2d11c9af-2c80-f170-563c-01b24b490a0a",1986,1986-06-03 09:00:00.000 -0300,Group D,1,Tres de Marzo,Guadalajara ,Mexico,Algeria,1,1,false
"17acee0c-1557-2864-c64f-7e3e9dabbf52",1938,1938-06-19 13:00:00.000 -0400,Final,5,Stade Olympique,Colombes ,France,Hungary,2,4,false
"59b15758-039b-2b3b-ebca-d925dad714ed",1998,1998-06-12 18:00:00.000 -0300,Group C,1,Stade Vï¿½lodrome,Marseilles ,France,France,3,0,true
"1168f64f-3112-8811-fa20-e8f1789a8af9",1974,1974-07-06 13:00:00.000 -0300,Match for third place,1,Olympiastadion,Munich ,Germany,Brazil,0,1,false
"1d913614-a8ae-e68f-6ead-53145f56a1c5",1958,1958-06-08 16:00:00.000 -0300,Group 4,1,Nya Ullevi,Gothenburg ,Sweden,England,2,2,false
c5d1a112-c656-7db1-dea0-d51e8618891d,1982,1982-06-20 14:15:00.000 -0300,Group 2,1,El Molinon,Gijon ,Spain,Germany FR,4,1,true
"4066cb09-2a15-ffb4-f067-424836bf8485",2002,2002-06-02 15:30:00.000 -0300,Group F,1,Saitama Stadium 2002,Saitama ,Korea/Japan,Sweden,1,1,false
"83c33e62-9f5b-b657-491b-3e853be9ee43",1974,1974-06-30 13:00:00.000 -0300,Group A,1,Niedersachsenstadion,Hanover ,Germany,Argentina,1,2,false
"13fd317a-3f31-1583-02b1-726fff31c795",2006,2006-06-21 18:00:00.000 -0300,Group C,1,"FIFA World Cup Stadium, Munich",Munich ,Germany,Cï¿½te d'Ivoire,3,2,true
"93dfa120-3fe4-c5d6-7ffe-e623ac6fe5a7",1998,1998-06-13 18:00:00.000 -0300,Group E,1,Stade de France,Saint-Denis ,France,Belgium,0,0,false
"15216016-29c2-2158-f2d2-a0e988e65e0c",2006,2006-06-15 15:00:00.000 -0300,Group B,1,Franken-Stadion,Nuremberg ,Germany,Trinidad and Tobago,0,2,false
dc4338e3-bb82-41d5-042b-a54cacdb32f8,1966,1966-07-15 15:30:00.000 -0400,Group 1,1,White City,London ,England,Uruguay,2,1,true
fad409ec-da15-3914-7111-ff10cc7b6efc,2002,2002-06-10 17:30:00.000 -0300,Group D,1,Jeonju World Cup Stadium,Jeonju ,Korea/Japan,Portugal,4,0,true
"5af6bcd1-97e2-ba86-7ea5-1e779ddc4ee6",2010,2010-06-13 10:30:00.000 -0300,Group C,1,Peter Mokaba Stadium,Polokwane ,South Africa,Algeria,0,1,false
ef343fa7-141e-ae46-97b3-5cc07d643fda,1950,1950-06-29 12:00:00.000 -0300,Group 2,1,Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho,Rio De Janeiro ,Brazil,Chile,0,2,false
"1ecd63ee-f98b-0727-6a97-5d05ca2ff538",2002,2002-06-13 12:30:00.000 -0300,Group C,1,Seoul World Cup Stadium,Seoul ,Korea/Japan,China PR,0,3,false
b284bdd1-6182-db5f-56ec-16c4595484d7,1990,1990-06-19 18:00:00.000 -0300,Group A,1,Comunale,Florence ,Italy,USA,1,2,false
"8190e57f-c3cf-26fd-6a5b-2b20a74d34e5",1958,1958-06-08 16:00:00.000 -0300,Group 1,1,Orjans Vall,Halmstad ,Sweden,Northern Ireland,1,0,true
e0145a44-961e-9fca-08d5-0ed8f36ab125,1978,1978-06-25 12:00:00.000 -0300,Final,5,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Argentina,3,1,true
c024ebd2-940e-4d7d-c6b6-1f563c2ed1af,1966,1966-07-20 15:30:00.000 -0400,Group 2,1,Villa Park,Birmingham ,England,Germany FR,2,1,true
b703be0d-a6da-9c07-72be-d939c54f78b0,1978,1978-06-18 13:45:00.000 -0300,Group A,1,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Germany FR,2,2,false
"055b83a0-0cc3-194b-e1ec-221839fdefc3",2014,2014-06-17 10:00:00.000 -0300,Group H,1,Estadio Mineirao,Belo Horizonte ,Brazil,Algeria,1,2,false
